language,phrase,date,count,share,period,from_date,to_date,devices
Lua,lua tutorial,2022-03-01T00:00:00Z,63,4.942155952406432e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2022-04-01T00:00:00Z,92,7.697076046364053e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2022-05-01T00:00:00Z,75,6.285889335974687e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2022-06-01T00:00:00Z,87,8.11703298937311e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2022-07-01T00:00:00Z,105,1.0069440961230353e-06,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2022-08-01T00:00:00Z,79,7.332357992540261e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2022-09-01T00:00:00Z,67,5.731146505349867e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2022-10-01T00:00:00Z,86,6.953517588357685e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2022-11-01T00:00:00Z,78,6.181560664369785e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2022-12-01T00:00:00Z,86,6.836248964250552e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2023-01-01T00:00:00Z,81,6.571457409463916e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2023-02-01T00:00:00Z,80,7.010330943669889e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2023-03-01T00:00:00Z,77,6.190001873409695e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2023-04-01T00:00:00Z,84,7.276871142126968e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2023-05-01T00:00:00Z,94,8.309835931465714e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2023-06-01T00:00:00Z,73,7.120474988049383e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2023-07-01T00:00:00Z,110,1.0904960487496051e-06,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2023-08-01T00:00:00Z,115,1.144833740719118e-06,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2023-09-01T00:00:00Z,75,6.973785238810998e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2023-10-01T00:00:00Z,100,8.383550661370468e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2023-11-01T00:00:00Z,77,6.561080885362265e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2023-12-01T00:00:00Z,67,5.612973158701116e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2024-01-01T00:00:00Z,70,5.806641135515385e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2024-02-01T00:00:00Z,72,6.412335733432124e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2024-03-01T00:00:00Z,99,8.584479947239237e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2024-04-01T00:00:00Z,69,6.360377458071432e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2024-05-01T00:00:00Z,135,1.2674786562438773e-06,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2024-06-01T00:00:00Z,103,1.1029664308822524e-06,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2024-07-01T00:00:00Z,84,9.025059108695266e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2024-08-01T00:00:00Z,76,8.128477993310505e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2024-09-01T00:00:00Z,70,7.046511764340086e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2024-10-01T00:00:00Z,76,6.770248288813754e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2024-11-01T00:00:00Z,82,7.053284269546813e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2024-12-01T00:00:00Z,60,5.000672896795834e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2025-01-01T00:00:00Z,82,6.910114407933634e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2025-02-01T00:00:00Z,120,1.0517022746137654e-06,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2025-03-01T00:00:00Z,89,7.426795692068901e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2025-04-01T00:00:00Z,104,9.12910004574385e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2025-05-01T00:00:00Z,97,9.089072242222666e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2025-06-01T00:00:00Z,78,7.531435910058619e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2025-07-01T00:00:00Z,72,6.803856313532681e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2025-08-01T00:00:00Z,62,5.961341665039568e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2025-09-01T00:00:00Z,60,5.483390866093866e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2025-10-01T00:00:00Z,57,4.835219861588854e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2025-11-01T00:00:00Z,38,3.281690964606671e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2025-12-01T00:00:00Z,38,3.3391182834117816e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2026-01-01T00:00:00Z,65,6.273191777678664e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2026-02-01T00:00:00Z,32,3.3950577710308474e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2026-03-01T00:00:00Z,30,2.734046348974683e-07,monthly,2018-01-01,2026-04-30,all
Lua,lua tutorial,2026-04-01T00:00:00Z,29,2.572513903487149e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2018-01-01T00:00:00Z,54,6.95193891173907e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2018-02-01T00:00:00Z,21,2.7093881954861564e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2018-03-01T00:00:00Z,20,2.3790926088568738e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2018-04-01T00:00:00Z,61,8.049922912908851e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2018-05-01T00:00:00Z,42,5.589888810120213e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2018-06-01T00:00:00Z,8,1.1530068400337859e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2018-07-01T00:00:00Z,22,3.1471030227317143e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2018-08-01T00:00:00Z,33,4.674693531649891e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2018-09-01T00:00:00Z,47,5.931324523466011e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2018-10-01T00:00:00Z,62,6.728156032704753e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2018-11-01T00:00:00Z,112,1.3179496948053074e-06,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2018-12-01T00:00:00Z,133,1.5552972299628702e-06,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2019-01-01T00:00:00Z,109,1.2379703814323284e-06,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2019-02-01T00:00:00Z,60,7.1546608145392e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2019-03-01T00:00:00Z,148,1.6854725325776372e-06,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2019-04-01T00:00:00Z,88,1.0647258429725815e-06,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2019-05-01T00:00:00Z,56,7.082763311962295e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2019-06-01T00:00:00Z,64,8.830370632249831e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2019-07-01T00:00:00Z,38,5.168305716529366e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2019-08-01T00:00:00Z,45,6.18979997415167e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2019-09-01T00:00:00Z,93,1.1821668178469685e-06,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2019-10-01T00:00:00Z,92,1.039884786995867e-06,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2019-11-01T00:00:00Z,82,9.239993143203918e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2019-12-01T00:00:00Z,37,3.9888874490143167e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2020-01-01T00:00:00Z,57,5.861762495020629e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2020-02-01T00:00:00Z,159,1.7293624945273399e-06,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2020-03-01T00:00:00Z,43,4.3757524959943e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2020-04-01T00:00:00Z,243,2.0341680069035806e-06,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2020-05-01T00:00:00Z,37,3.449978052302597e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2020-06-01T00:00:00Z,33,3.700191605586686e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2020-07-01T00:00:00Z,18,2.1372118636077722e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2020-08-01T00:00:00Z,19,2.2655466318914386e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2020-09-01T00:00:00Z,38,4.002274886304702e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2020-10-01T00:00:00Z,44,4.089597835297048e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2020-11-01T00:00:00Z,33,2.878858813247796e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2020-12-01T00:00:00Z,43,3.89078053616736e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2021-01-01T00:00:00Z,24,2.2993007231748372e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2021-02-01T00:00:00Z,59,5.902194556931255e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2021-03-01T00:00:00Z,21,1.929001785464487e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2021-04-01T00:00:00Z,48,4.4529276344191536e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2021-05-01T00:00:00Z,42,4.0707778037834464e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2021-06-01T00:00:00Z,29,2.9230661096396763e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2021-07-01T00:00:00Z,23,2.370869895690974e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2021-08-01T00:00:00Z,29,2.892601049330091e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2021-09-01T00:00:00Z,160,1.493621551011672e-06,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2021-10-01T00:00:00Z,49,4.3086442381491064e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2021-11-01T00:00:00Z,37,3.1926692313429796e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2021-12-01T00:00:00Z,23,1.9410269734750918e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2022-01-01T00:00:00Z,21,1.761471403875179e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2022-02-01T00:00:00Z,39,3.3022713513376847e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2022-03-01T00:00:00Z,39,3.05942987529922e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2022-04-01T00:00:00Z,38,3.17922706262863e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2022-05-01T00:00:00Z,46,3.855345459397808e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2022-06-01T00:00:00Z,61,5.691253015537467e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2022-07-01T00:00:00Z,48,4.6031730108481615e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2022-08-01T00:00:00Z,23,2.1347371370686833e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2022-09-01T00:00:00Z,43,3.6781985034334973e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2022-10-01T00:00:00Z,81,6.549243309964797e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2022-11-01T00:00:00Z,49,3.8832881096681977e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2022-12-01T00:00:00Z,31,2.4642292778112455e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2023-01-01T00:00:00Z,25,2.0282275955135547e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2023-02-01T00:00:00Z,25,2.1907284198968407e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2023-03-01T00:00:00Z,34,2.7332475804666184e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2023-04-01T00:00:00Z,22,1.9058472038903966e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2023-05-01T00:00:00Z,28,2.475270277457872e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2023-06-01T00:00:00Z,77,7.510638001093185e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2023-07-01T00:00:00Z,20,1.9827200886356456e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2023-08-01T00:00:00Z,34,3.3847258421260886e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2023-09-01T00:00:00Z,45,4.184271143286599e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2023-10-01T00:00:00Z,46,3.8564333042304157e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2023-11-01T00:00:00Z,36,3.067518336013527e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2023-12-01T00:00:00Z,42,3.5185801890365195e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2024-01-01T00:00:00Z,38,3.1521766164226376e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2024-02-01T00:00:00Z,34,3.028047429676281e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2024-03-01T00:00:00Z,41,3.5551886650182706e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2024-04-01T00:00:00Z,31,2.8575608869596286e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2024-05-01T00:00:00Z,19,1.78385884952842e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2024-06-01T00:00:00Z,43,4.604617138634646e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2024-07-01T00:00:00Z,18,1.9339412375775571e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2024-08-01T00:00:00Z,23,2.459934129554495e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2024-09-01T00:00:00Z,23,2.3152824368545997e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2024-10-01T00:00:00Z,24,2.1379731438359223e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2024-11-01T00:00:00Z,40,3.440626472949665e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2024-12-01T00:00:00Z,33,2.750370093237709e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2025-01-01T00:00:00Z,53,4.466293458786373e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2025-02-01T00:00:00Z,29,2.5416138303166e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2025-03-01T00:00:00Z,37,3.0875442764780823e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2025-04-01T00:00:00Z,28,2.457834627700267e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2025-05-01T00:00:00Z,27,2.5299479437114635e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2025-06-01T00:00:00Z,25,2.413921766044429e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2025-07-01T00:00:00Z,17,1.6064660740285496e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2025-08-01T00:00:00Z,14,1.3461094082347414e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2025-09-01T00:00:00Z,28,2.558915737510471e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2025-10-01T00:00:00Z,20,1.6965683724873171e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2025-11-01T00:00:00Z,64,5.527058466705971e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2025-12-01T00:00:00Z,41,3.602732884733764e-07,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2026-01-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2026-02-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2026-03-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Matlab,matlab tutorial,2026-04-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2018-01-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2018-02-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2018-03-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2018-04-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2018-05-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2018-06-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2018-07-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2018-08-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2018-09-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2018-10-01T00:00:00Z,34,3.689633953418736e-07,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2018-11-01T00:00:00Z,20,2.3534815978666207e-07,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2018-12-01T00:00:00Z,12,1.403275696207101e-07,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2019-01-01T00:00:00Z,27,3.0665321374929235e-07,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2019-02-01T00:00:00Z,15,1.7886652036348e-07,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2019-03-01T00:00:00Z,10,1.1388327922821873e-07,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2019-04-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2019-05-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2019-06-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2019-07-01T00:00:00Z,8,1.0880643613746034e-07,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2019-08-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2019-09-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2019-10-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2019-11-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2019-12-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2020-01-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2020-02-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2020-03-01T00:00:00Z,5,5.0880842976677904e-08,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2020-04-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2020-05-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2020-06-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2020-07-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2020-08-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2020-09-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2020-10-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2020-11-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2020-12-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2021-01-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2021-02-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2021-03-01T00:00:00Z,5,4.592861393963064e-08,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2021-04-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2021-05-01T00:00:00Z,12,1.1630793725095561e-07,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2021-06-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2021-07-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2021-08-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2021-09-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2021-10-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2021-11-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2021-12-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2022-01-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2022-02-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2022-03-01T00:00:00Z,9,7.060222789152046e-08,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2022-04-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2022-05-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2022-06-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2022-07-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2022-08-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2022-09-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2022-10-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2022-11-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2022-12-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2023-01-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2023-02-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2023-03-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2023-04-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2023-05-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2023-06-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2023-07-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2023-08-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2023-09-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2023-10-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2023-11-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2023-12-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2024-01-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2024-02-01T00:00:00Z,9,8.015419666790155e-08,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2024-03-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2024-04-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2024-05-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2024-06-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2024-07-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2024-08-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2024-09-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2024-10-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2024-11-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2024-12-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
Objective-C,objective-c tutorial,2025-01-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
